666.8033988749895,11.80339887498949,185.88225645492554
666.8033988749895,-13.19660112501051,185.31309465391593
661.8033988749895,-36.80339887498949,182.9567131249046
661.8033988749895,-11.80339887498949,199.68498352352486
661.8033988749895,13.19660112501051,199.2935401187031
661.8033988749895,38.19660112501051,181.02090774736035
656.8033988749895,36.80339887498949,197.12614149786458
656.8033988749895,11.80339887498949,209.67889667182016
656.8033988749895,-13.19660112501051,209.35946729868732
656.8033988749895,-38.19660112501051,195.86712161073413
651.8033988749895,-61.80339887498949,170.88948842784214
651.8033988749895,-36.80339887498949,207.13104436176206
651.8033988749895,-11.80339887498949,217.7121657256188
651.8033988749895,13.19660112501051,217.43385038380183
651.8033988749895,38.19660112501051,206.1190338083226
651.8033988749895,63.19660112501051,163.85017295005596
646.8033988749895,61.80339887498949,188.84538123951958
646.8033988749895,36.80339887498949,215.08893221715542
646.8033988749895,11.80339887498949,224.468336087367
646.8033988749895,-13.19660112501051,224.21719195761156
646.8033988749895,-38.19660112501051,214.2130864441833
646.8033988749895,-63.19660112501051,186.1666416220259
641.8033988749895,-61.80339887498949,199.5930916174055
641.8033988749895,-36.80339887498949,221.7361503515733
641.8033988749895,-11.80339887498949,230.29198966355762
641.8033988749895,13.19660112501051,230.06033340751122
641.8033988749895,38.19660112501051,220.94864361756214
641.8033988749895,63.19660112501051,197.59569859440847
636.8033988749894,61.80339887498949,207.74066560774727
636.8033988749894,36.80339887498949,227.4344376142846
636.8033988749894,11.80339887498949,235.3860541154196
636.8033988749894,-13.19660112501051,235.16911899226932
636.8033988749894,-38.19660112501051,226.70953621204166
636.8033988749894,-63.19660112501051,206.06297609320856
631.8033988749894,-61.80339887498949,214.36844109034791
631.8033988749894,-36.80339887498949,232.39368024100924
631.8033988749894,-11.80339887498949,239.88198681108412
631.8033988749894,13.19660112501051,239.67657071909878
631.8033988749894,38.19660112501051,231.71565402508153
631.8033988749894,63.19660112501051,212.8831712697696
626.8033988749894,86.80339887498948,177.41597293223143
626.8033988749894,61.80339887498949,219.94340448612166
626.8033988749894,36.80339887498949,236.7484906894157
626.8033988749894,11.80339887498949,243.87061198026575
626.8033988749894,-13.19660112501051,243.67443609911726
626.8033988749894,-38.19660112501051,236.10687739794884
626.8033988749894,-63.19660112501051,218.58848563219112
626.8033988749894,-88.19660112501052,171.08307957901263
621.8033988749894,-86.80339887498948,188.8453812395196
621.8033988749894,-61.80339887498949,224.71857553764204
621.8033988749894,-36.80339887498949,240.59117780909068
621.8033988749894,-11.80339887498949,247.41763718304452
621.8033988749894,13.19660112501051,247.22900631713605
621.8033988749894,38.19660112501051,239.9785828900188
621.8033988749894,63.19660112501051,223.45823174568034
621.8033988749894,88.19660112501052,185.02831060007787
616.8033988749894,86.80339887498948,196.69584895404245
616.8033988749894,61.80339887498949,228.8492637996331
616.8033988749894,36.80339887498949,243.9881099220411
616.8033988749894,11.80339887498949,250.57224310042506
616.8033988749894,-13.19660112501051,250.3898505869268
616.8033988749894,-38.19660112501051,243.3990584720544
616.8033988749894,-63.19660112501051,227.6606047490328
616.8033988749894,-88.19660112501052,193.6617825021641
611.8033988749894,-86.80339887498948,202.76586447190311
611.8033988749894,-61.80339887498949,232.43867091122942
611.8033988749894,-36.80339887498949,246.98868243565164
611.8033988749894,-11.80339887498949,253.37218936262747
611.8033988749894,13.19660112501051,253.19499775317536
611.8033988749894,38.19660112501051,246.4189670008122
611.8033988749894,63.19660112501051,231.3059464998965
611.8033988749894,88.19660112501052,200.14163726532897
606.8033988749894,86.80339887498948,207.6745839803041
606.8033988749894,61.80339887498949,235.55918160735985
606.8033988749894,36.80339887498949,249.63060649175327
606.8033988749894,11.80339887498949,255.84702092152514
606.8033988749894,-13.19660112501051,255.67418523383245
606.8033988749894,-38.19660112501051,249.07689151032514
606.8033988749894,-63.19660112501051,234.47094727002417
606.8033988749894,-88.19660112501052,205.30707111077362
601.8033988749894,-86.80339887498948,211.72429626049146
601.8033988749894,-61.80339887498949,238.26353181313823
601.8033988749894,-36.80339887498949,251.94320849727924
601.8033988749894,-11.80339887498949,258.0201709253893
601.8033988749894,13.19660112501051,257.8509871670948
601.8033988749894,38.19660112501051,251.40277747552392
601.8033988749894,63.19660112501051,237.2111029529762
601.8033988749894,88.19660112501052,209.53288358865984
596.8033988749894,86.80339887498948,215.08893221715545
596.8033988749894,61.80339887498949,240.59117780909068
596.8033988749894,36.80339887498949,253.94958141648124
596.8033988749894,11.80339887498949,259.91038845722727
596.8033988749894,-13.19660112501051,259.7442578378204
596.8033988749894,-38.19660112501051,253.4201681249594
596.8033988749894,-63.19660112501051,239.56772101395867
596.8033988749894,-88.19660112501052,213.02473077269917
591.8033988749894,-86.80339887498948,217.8785636266271
591.8033988749894,-61.80339887498949,242.57216285725315
591.8033988749894,-36.80339887498949,255.66803688980303
591.8033988749894,-11.80339887498949,261.53273485176385
591.8033988749894,13.19660112501051,261.3691380934606
591.8033988749894,38.19660112501051,255.14770832373134
591.8033988749894,63.19660112501051,241.57212846086577
591.8033988749894,88.19660112501052,215.90897610364271
586.8033988749894,86.80339887498948,220.16707567857935
586.8033988749894,61.80339887498949,244.22957859503296
586.8033988749894,36.80339887498949,257.1131119886013
586.8033988749894,11.80339887498949,262.899293712916
586.8033988749894,-13.19660112501051,262.737772055559
586.8033988749894,-38.19660112501051,256.6001844055662
586.8033988749894,-63.19660112501051,243.24832811444384
586.8033988749894,-88.19660112501052,218.26877080158908
581.8033988749894,-86.80339887498948,222.00583363594234
581.8033988749894,-61.80339887498949,245.58118836158565
581.8033988749894,-36.80339887498949,258.2962808079097
581.8033988749894,-11.80339887498949,264.01968433496774
581.8033988749894,13.19660112501051,263.8598250790689
